open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
1530748800000,467.19,480.0,458.8,467.87,125806.0083,1530835199999,59119270.51983,113667,0,0,0
1530835200000,467.79,476.0,451.29,470.47,100428.64802,1530921599999,46633547.1690795,94081,0,0,0
1530921600000,470.48,487.99,461.5,485.57,83629.95382,1531007999999,39311721.8603625,75732,0,0,0
1531008000000,485.57,495.98,482.05,486.77,144703.13626,1531094399999,70523945.9889119,104195,0,0,0
1531094400000,486.55,488.98,468.2,471.71,89532.14109,1531180799999,42954426.8383044,75974,0,0,0
1531180800000,471.73,473.23,427.69,432.48,173640.9762,1531267199999,77742521.1309495,121085,0,0,0
1531267200000,432.55,452.69,424.2,444.99,159022.59726,1531353599999,69570597.6650943,112252,0,0,0
1531353600000,444.99,445.36,416.94,431.14,181877.07924,1531439999999,78631113.0291977,111503,0,0,0
1531440000000,431.14,442.47,424.62,432.46,150320.32532,1531526399999,65466673.8049196,99117,0,0,0
1531526400000,432.43,440.0,428.26,433.19,122253.69397,1531612799999,53029892.4031811,79509,0,0,0
1531612800000,433.2,455.0,430.52,449.78,140415.27048,1531699199999,62248916.0599489,78257,0,0,0
1531699200000,449.79,480.57,444.03,478.49,172440.71343,1531785599999,80398354.4633206,116672,0,0,0
1531785600000,478.49,512.0,465.29,498.76,215318.06761,1531871999999,104290230.1617882,144066,0,0,0
1531872000000,498.89,515.47,468.01,479.41,236137.8071,1531958399999,116671540.5152884,173309,0,0,0
1531958400000,479.4,484.15,462.57,468.57,171308.06705,1532044799999,81153216.4910145,121771,0,0,0
1532044800000,468.7,471.02,440.0,449.04,160873.38244,1532131199999,73878492.4425278,123785,0,0,0
1532131200000,449.04,468.97,441.18,460.23,74259.64067,1532217599999,34051603.360423,66636,0,0,0
1532217600000,460.23,472.2,454.19,457.47,60684.89595,1532303999999,28129475.2138308,53867,0,0,0
1532304000000,457.47,469.82,447.11,450.05,106561.46081,1532390399999,49054903.2813891,86295,0,0,0
1532390400000,450.05,484.27,448.47,479.28,158286.759,1532476799999,74269738.417834,112642,0,0,0
1532476800000,479.24,485.77,464.0,472.1,170475.54936,1532563199999,80868121.1125076,118086,0,0,0
